sitio,trilha,ponto,quadrante,dist,cap,q,m,e,rep,onça
CT-RBG-2-71,3,20,1,185,40,,,,,
CT-RBG-2-71,3,20,2,330,39,,,,,
CT-RBG-2-71,3,20,3,371,60,,,,,
CT-RBG-2-71,3,20,4,305,64,,,,,
CT-RBG-2-71,3,10,1,453,48,,,,,
CT-RBG-2-71,3,10,2,415,43,,,,,
CT-RBG-2-71,3,10,3,370,150,,,,,
CT-RBG-2-71,3,10,4,105,54,,,,,
CT-RBG-2-70,1,50,1,393,34,,,,,
CT-RBG-2-70,1,50,2,257,34,,,,,
CT-RBG-2-70,1,50,3,278,38,,,,,
CT-RBG-2-70,1,50,4,538,39,,,,,
CT-RBG-2-70,1,40,1,165,150,,,,,
CT-RBG-2-70,1,40,2,215,33,,,,,
CT-RBG-2-70,1,40,3,345,135,,,,,
CT-RBG-2-70,1,40,4,250,86,,,,,
CT-RBG-2-70,1,30,1,171,92,,,,,
CT-RBG-2-70,1,30,2,224,41,,,,,
CT-RBG-2-70,1,30,3,177,150,,,,,
CT-RBG-2-70,1,30,4,582,86,,,,,
CT-RBG-2-70,1,20,1,430,59,,1,,,
CT-RBG-2-70,1,20,2,245,61,,,,,
CT-RBG-2-70,1,20,3,72,32,,,,,
CT-RBG-2-70,1,20,4,166,86,,,,,
CT-RBG-2-70,1,10,1,582,110,,,,,
CT-RBG-2-70,1,10,2,596,51,,,,,
CT-RBG-2-70,1,10,3,376,53,,,,,
CT-RBG-2-70,1,10,4,233,75,,,,,
CT-RBG-2-70,2,50,1,180,44,,,,,
CT-RBG-2-70,2,50,2,471,57,,,,,
CT-RBG-2-70,2,50,3,565,50,,,,,
CT-RBG-2-70,2,50,4,600,32,,,,,
CT-RBG-2-70,2,40,1,500,50,,,,,
CT-RBG-2-70,2,40,2,120,73,,,,,
CT-RBG-2-70,2,40,3,300,43,,,,,
CT-RBG-2-70,2,40,4,552,36,,,,,
CT-RBG-2-70,2,30,1,302,41,,,,,
CT-RBG-2-70,2,30,2,380,40,,,,,
CT-RBG-2-70,2,30,3,192,40,,,,,
CT-RBG-2-70,2,30,4,670,32,,,,,
CT-RBG-2-70,2,20,1,320,52,,,,,
CT-RBG-2-70,2,20,2,425,32,,,,,
CT-RBG-2-70,2,20,3,225,181,,,,,
CT-RBG-2-70,2,20,4,412,81,,,,,
CT-RBG-2-70,2,10,1,306,43,,,,,
CT-RBG-2-70,2,10,2,286,64,,,,,
CT-RBG-2-70,2,10,3,632,36,,,,,
CT-RBG-2-70,2,10,4,528,32,,,,,
CT-RBG-2-70,3,50,1,528,46,,,,,
CT-RBG-2-70,3,50,2,232,24,,,,,
CT-RBG-2-70,3,50,3,253,61,,,,,
CT-RBG-2-70,3,50,4,367,34,,,,,
CT-RBG-2-70,3,40,1,160,204,,,,,
CT-RBG-2-70,3,40,2,278,59,,,,,
CT-RBG-2-70,3,40,3,529,34,,,,,
CT-RBG-2-70,3,40,4,431,37,,,,,
CT-RBG-2-70,3,30,1,623,81,,1,,,
CT-RBG-2-70,3,30,2,312,58,,,,,
CT-RBG-2-70,3,30,3,411,78,,,,,
CT-RBG-2-70,3,30,4,227,55,,,,,
CT-RBG-2-70,3,20,1,262,70,,,,,
CT-RBG-2-70,3,20,2,238,34,,,,,
CT-RBG-2-70,3,20,3,516,55,,,,,
CT-RBG-2-70,3,20,4,651,86,,,,,
CT-RBG-2-70,3,10,1,615,60,,,,,
CT-RBG-2-70,3,10,2,422,61,,,,,
CT-RBG-2-70,3,10,3,117,94,,,,,
CT-RBG-2-70,3,10,4,414,100,,,,,
CT-RBG-1-29,1,50,1,342,58,,,,,
CT-RBG-1-29,1,50,2,247,114,,,,,
CT-RBG-1-29,1,50,3,287,150,,,,,
CT-RBG-1-29,1,50,4,399,65,,,,,
CT-RBG-1-29,1,40,1,300,178,,,,,
CT-RBG-1-29,1,40,2,263,53,,,,,
CT-RBG-1-29,1,40,3,612,65,,,,,
CT-RBG-1-29,1,40,4,328,44,,,,,
CT-RBG-1-29,1,30,1,670,48,,,,,
CT-RBG-1-29,1,30,2,186,39,,,,,
CT-RBG-1-29,1,30,3,236,65,,,,,
CT-RBG-1-29,1,30,4,260,45,,,,,
CT-RBG-1-29,1,20,1,349,63,,,,,
CT-RBG-1-29,1,20,2,222,150,,,,,
CT-RBG-1-29,1,20,3,125,68,,,,,
CT-RBG-1-29,1,20,4,110,52,,,,,
CT-RBG-1-29,1,10,1,612,85,,,,,
CT-RBG-1-29,1,10,2,338,60,,,,,
CT-RBG-1-29,1,10,3,272,89,,,,,
CT-RBG-1-29,1,10,4,203,35,,,,,
CT-RBG-1-29,2,50,1,521,57,,,,,
CT-RBG-1-29,2,50,2,233,69,,,,,
CT-RBG-1-29,2,50,3,327,65,,,,,
CT-RBG-1-29,2,50,4,439,141,,,,,
CT-RBG-1-29,2,40,1,356,36,,,,,
CT-RBG-1-29,2,40,2,459,58,,,,,
CT-RBG-1-29,2,40,3,279,50,,,,,
CT-RBG-1-29,2,40,4,128,40,,,,,
CT-RBG-1-29,2,30,1,166,206,,,,,
CT-RBG-1-29,2,30,2,134,37,,,,,
CT-RBG-1-29,2,30,3,618,43,,,,,
CT-RBG-1-29,2,30,4,530,88,,,,,
CT-RBG-1-29,2,20,1,179,44,,,,,
CT-RBG-1-29,2,20,2,627,93,,,,,
CT-RBG-1-29,2,20,3,524,,,,,rep p20 q3,
CT-RBG-1-29,2,20,4,415,93,,,,,
CT-RBG-1-29,2,10,1,312,57,,,,,
CT-RBG-1-29,2,10,2,541,,,,,rep p20 q1,
CT-RBG-1-29,2,10,3,320,32,,,,,
CT-RBG-1-29,2,10,4,439,32,,,,,
CT-RBG-1-29,3,50,1,212,48,,,,,
CT-RBG-1-29,3,50,2,138,202,,,,,
CT-RBG-1-29,3,50,3,552,67,,,,,
CT-RBG-1-29,3,50,4,580,192,,,,,
CT-RBG-1-29,3,40,1,207,37,,,,,
CT-RBG-1-29,3,40,2,486,59,,,,,
CT-RBG-1-29,3,40,3,603,90,,,,,
CT-RBG-1-29,3,40,4,609,33,,,,,
CT-RBG-1-29,3,30,1,264,82,,,,,
CT-RBG-1-29,3,30,2,311,37,,,,,
CT-RBG-1-29,3,30,3,250,54,,,,,
CT-RBG-1-29,3,30,4,602,36,,,,,
CT-RBG-1-29,3,20,1,231,54,,,,,
CT-RBG-1-29,3,20,2,62,32,,,,,
CT-RBG-1-29,3,20,3,147,53,,,,,
CT-RBG-1-29,3,20,4,677,39,,,,,
CT-RBG-1-29,3,10,1,250,44,,,,,
CT-RBG-1-29,3,10,2,194,75,,,,,
CT-RBG-1-29,3,10,3,263,35,,,,,
CT-RBG-1-29,3,10,4,518,41,,,,,
CT-RBG-1-20,1,50,1,580,195.2,,,,,
CT-RBG-1-20,1,50,2,235,38,,,,,
CT-RBG-1-20,1,50,3,500,52.2,,,,,
CT-RBG-1-20,1,50,4,400,34.6,,,,,
CT-RBG-1-20,1,40,1,328,37,,,,,
CT-RBG-1-20,1,40,2,140,54.1,,,,,
CT-RBG-1-20,1,40,3,,,,,,,
CT-RBG-1-20,1,40,4,230,47.4,,,,,
CT-RBG-1-20,1,30,1,220,33.6,,,,,
CT-RBG-1-20,1,30,2,410,40,,,,,
CT-RBG-1-20,1,30,3,700,42.4,,,,,
CT-RBG-1-20,1,30,4,550,112,,,,,
CT-RBG-1-20,1,20,1,425,111.5,,,,,
CT-RBG-1-20,1,20,2,600,111,,,,,
CT-RBG-1-20,1,20,3,740,,,,,rep p30 q4,
CT-RBG-1-20,1,20,4,,,,,,,
CT-RBG-1-20,1,10,1,210,50,,,,,
CT-RBG-1-20,1,10,2,192,143.5,,,,,
CT-RBG-1-20,1,10,3,720,60.5,,,,,
CT-RBG-1-20,1,10,4,445,35.3,,1,,,
CT-RBG-1-20,2,50,1,50,49,,,,,
CT-RBG-1-20,2,50,2,132,67.6,,1,1,,
CT-RBG-1-20,2,50,3,280,49.7,,,,,
CT-RBG-1-20,2,50,4,67,52.2,,1,1,,
CT-RBG-1-20,2,40,1,625,34.7,,,,,
CT-RBG-1-20,2,40,2,260,48,,,,,
CT-RBG-1-20,2,40,3,530,52,,,,,
CT-RBG-1-20,2,40,4,275,40.6,,,,,
CT-RBG-1-20,2,30,1,550,56,,,,,
CT-RBG-1-20,2,30,2,470,71.6,,,,,
CT-RBG-1-20,2,30,3,265,64,,,,,
CT-RBG-1-20,2,30,4,,,,,,,
CT-RBG-1-20,2,20,1,70,72,,,,,
CT-RBG-1-20,2,20,2,345,59.8,,,,,
CT-RBG-1-20,2,20,3,820,53.3,,,,,
CT-RBG-1-20,2,20,4,,,,,,,
CT-RBG-1-20,2,10,1,190,93.7,,,,,
CT-RBG-1-20,2,10,2,230,67.3,,,,,
CT-RBG-1-20,2,10,3,,,,,,,
CT-RBG-1-20,2,10,4,700,115.3,,,,,
CT-RBG-1-20,3,50,1,890,180,,,,,
CT-RBG-1-20,3,50,2,370,86,,,,,
CT-RBG-1-20,3,50,3,80,37,,,,,
CT-RBG-1-20,3,50,4,160,77.5,,,,,
CT-RBG-1-20,3,40,1,210,33.7,,,,,
CT-RBG-1-20,3,40,2,760,,,,,rep p50 q1,
CT-RBG-1-20,3,40,3,340,41.3,,,,,
CT-RBG-1-20,3,40,4,308,43,,,,,
CT-RBG-1-20,3,30,1,,,,,,,
CT-RBG-1-20,3,30,2,680,57,,,,,
CT-RBG-1-20,3,30,3,400,61,,,,,
CT-RBG-1-20,3,30,4,435,37.1,,,,,
CT-RBG-1-20,3,20,1,450,40,,,,,
CT-RBG-1-20,3,20,2,475,119.3,,,,,
CT-RBG-1-20,3,20,3,486,55,,,,,
CT-RBG-1-20,3,20,4,110,32.5,,,,,
CT-RBG-1-20,3,10,1,610,99,,,,,
CT-RBG-1-20,3,10,2,,,,,,,
CT-RBG-1-20,3,10,3,310,43,,,,,
CT-RBG-1-20,3,10,4,,,,,,,
CT-RBG-2-68,1,50,1,360,35,,,,,
CT-RBG-2-68,1,50,2,286,59.2,,,,,
CT-RBG-2-68,1,50,3,475,52.1,,,,,
CT-RBG-2-68,1,50,4,355,36.2,,,,,
CT-RBG-2-68,1,40,1,,0,,,,,
CT-RBG-2-68,1,40,2,,0,,,,,
CT-RBG-2-68,1,40,3,480,42.6,,,,,
CT-RBG-2-68,1,40,4,155,43.5,,,,,
CT-RBG-2-68,1,30,1,580,40,,,,,
CT-RBG-2-68,1,30,2,,0,,,,,
CT-RBG-2-68,1,30,3,,0,,,,,
CT-RBG-2-68,1,30,4,,0,,,,,
CT-RBG-2-68,1,20,1,,0,,,,,
CT-RBG-2-68,1,20,2,356,54.5,,,,,
CT-RBG-2-68,1,20,3,580,32.6,,,,,
CT-RBG-2-68,1,20,4,170,58.2,,,,,
CT-RBG-2-68,1,10,1,290,37.2,,,,,
CT-RBG-2-68,1,10,2,,0,,,,,
CT-RBG-2-68,1,10,3,,0,,,,,
CT-RBG-2-68,1,10,4,296,32.5,,,,,
CT-RBG-2-68,2,50,1,220,37,,,,,
CT-RBG-2-68,2,50,2,377,54,,,,,
CT-RBG-2-68,2,50,3,270,48.6,,,,,
CT-RBG-2-68,2,50,4,161,54.5,,,,,
CT-RBG-2-68,2,40,1,900,52,,,,,
CT-RBG-2-68,2,40,2,,0,,,,,
CT-RBG-2-68,2,40,3,285,42.6,,,,,
CT-RBG-2-68,2,40,4,373,52.3,,,,,
CT-RBG-2-68,2,30,1,255,155,,,,,
CT-RBG-2-68,2,30,2,120,32.6,,,,,
CT-RBG-2-68,2,30,3,50,32.5,,,,,
CT-RBG-2-68,2,30,4,,0,,,,,
CT-RBG-2-68,2,20,1,326,36,,,,,
CT-RBG-2-68,2,20,2,205,56,,,,,
CT-RBG-2-68,2,20,3,245,126,,,,,
CT-RBG-2-68,2,20,4,140,45.5,,,,,
CT-RBG-2-68,2,10,1,580,45.2,,,,,
CT-RBG-2-68,2,10,2,,0,,,,,
CT-RBG-2-68,2,10,3,733,44.5,,,,,
CT-RBG-2-68,2,10,4,186,33,,,,,
CT-RBG-2-68,3,50,1,568,112,,,,,
CT-RBG-2-68,3,50,2,326,66.5,,,,,
CT-RBG-2-68,3,50,3,256,102,,1,,,
CT-RBG-2-68,3,50,4,170,99.8,,,,,
CT-RBG-2-68,3,40,1,260,50,,,,,
CT-RBG-2-68,3,40,2,57,33.6,,,,,
CT-RBG-2-68,3,40,3,440,78,,,,,
CT-RBG-2-68,3,40,4,350,48.5,,,,,
CT-RBG-2-68,3,30,1,470,47.9,,,,,
CT-RBG-2-68,3,30,2,210,127.5,,,,,
CT-RBG-2-68,3,30,3,343,52.4,,,,,
CT-RBG-2-68,3,30,4,495,50.5,,,,,
CT-RBG-2-68,3,20,1,500,65.5,,,,,
CT-RBG-2-68,3,20,2,298,42,,,,,
CT-RBG-2-68,3,20,3,550,,,,,rep p30 q4,
CT-RBG-2-68,3,20,4,262,104,,,,,
CT-RBG-2-68,3,10,1,235,35.3,,,,,
CT-RBG-2-68,3,10,2,400,70.2,,,,,
CT-RBG-2-68,3,10,3,90,61.8,,,,,
CT-RBG-2-68,3,10,4,,0,,,,,
CT-RBG-1-34,1,50,1,840,96,,1,,,
CT-RBG-1-34,1,50,2,515,76,,,,,
CT-RBG-1-34,1,50,3,642,83,,,,,
CT-RBG-1-34,1,50,4,,,,,,,
CT-RBG-1-34,1,40,1,359,33,,,,,
CT-RBG-1-34,1,40,2,552,58,,,,,
CT-RBG-1-34,1,40,3,607,44,,,,,
CT-RBG-1-34,1,40,4,100,77,,,,,
CT-RBG-1-34,1,30,1,271,39,,,,,
CT-RBG-1-34,1,30,2,454,47,,,,,
CT-RBG-1-34,1,30,3,790,65,,,,,
CT-RBG-1-34,1,30,4,156,36,,,,,
CT-RBG-1-34,1,20,1,29,58.5,,,,,
CT-RBG-1-34,1,20,2,648,124,,,,,
CT-RBG-1-34,1,20,3,122,40.5,,,,,
CT-RBG-1-34,1,20,4,184,102,,,,,
CT-RBG-1-34,1,10,1,163,91,,,,,
CT-RBG-1-34,1,10,2,334,59,,,,,
CT-RBG-1-34,1,10,3,345,67,,,,,
CT-RBG-1-34,1,10,4,709,60,,1,,,
CT-RBG-1-34,2,50,1,520,68,,,,,
CT-RBG-1-34,2,50,2,600,45,,,,,
CT-RBG-1-34,2,50,3,720,131,,,,,
CT-RBG-1-34,2,50,4,,,,,,,
CT-RBG-1-34,2,40,1,127,40,,,,,
CT-RBG-1-34,2,40,2,333,40,,,,,
CT-RBG-1-34,2,40,3,440,61,,1,,,
CT-RBG-1-34,2,40,4,280,34,,,,,
CT-RBG-1-34,2,30,1,688,71,,,,,
CT-RBG-1-34,2,30,2,650,56,,,,,
CT-RBG-1-34,2,30,3,297,42,,1,,,
CT-RBG-1-34,2,30,4,549,226,,,,,
CT-RBG-1-34,2,20,1,222,44,,,,,
CT-RBG-1-34,2,20,2,580,58,,,,,
CT-RBG-1-34,2,20,3,240,36,,,,,
CT-RBG-1-34,2,20,4,300,54,,1,,,
CT-RBG-1-34,2,10,1,475,127,,,,,
CT-RBG-1-34,2,10,2,420,33,,,,,
CT-RBG-1-34,2,10,3,533,48,,,,,
CT-RBG-1-34,2,10,4,591,69,,,,,
CT-RBG-1-34,3,50,1,220,39,,,,,
CT-RBG-1-34,3,50,2,,,,,,,
CT-RBG-1-34,3,50,3,,,,,,,
CT-RBG-1-34,3,50,4,475,71,,,,,
CT-RBG-1-34,3,40,1,339,49,,,,,
CT-RBG-1-34,3,40,2,133,103,,,,,
CT-RBG-1-34,3,40,3,,,,,,,
CT-RBG-1-34,3,40,4,,,,,,,
CT-RBG-1-34,3,30,1,467,48,,1,,,
CT-RBG-1-34,3,30,2,287,95,,,,,
CT-RBG-1-34,3,30,3,590,70,,,,,
CT-RBG-1-34,3,30,4,760,64,,1,,,
CT-RBG-1-34,3,20,1,800,41,,,,,
CT-RBG-1-34,3,20,2,507,125,,,,,
CT-RBG-1-34,3,20,3,500,91,,,,,
CT-RBG-1-34,3,20,4,251,62,,,,,
CT-RBG-1-34,3,10,1,347,162,,,,,
CT-RBG-1-34,3,10,2,337,36,,,,,
CT-RBG-1-34,3,10,3,318,40,,,,,
CT-RBG-1-34,3,10,4,565,132,,,,,
CT-RBG-1-21,1,50,1,540,84,,,,,
CT-RBG-1-21,1,50,2,355,42.1,,,,,
CT-RBG-1-21,1,50,3,650,83,,,,,
CT-RBG-1-21,1,50,4,150,33.2,,,,,
CT-RBG-1-21,1,40,1,163,63.5,,,,,
CT-RBG-1-21,1,40,2,362,32.6,,,,,
CT-RBG-1-21,1,40,3,420,45.5,,,,,
CT-RBG-1-21,1,40,4,153,35.2,,,,,
CT-RBG-1-21,1,30,1,200,56,,,,,
CT-RBG-1-21,1,30,2,180,77.6,,,,,
CT-RBG-1-21,1,30,3,450,68.6,,,,,
CT-RBG-1-21,1,30,4,240,41,,,,,
CT-RBG-1-21,1,20,1,525,34.7,,,,,
CT-RBG-1-21,1,20,2,,,,,,,
CT-RBG-1-21,1,20,3,196,33,,,,,
CT-RBG-1-21,1,20,4,135,112,,,,,
CT-RBG-1-21,1,10,1,310,68.6,,,,,
CT-RBG-1-21,1,10,2,390,32.7,,,,,
CT-RBG-1-21,1,10,3,225,43.3,,,,,
CT-RBG-1-21,1,10,4,392,33.1,,,,,
CT-RBG-1-21,2,50,1,342,53,,,,,
CT-RBG-1-21,2,50,2,,,,,,,
CT-RBG-1-21,2,50,3,470,224,,,,,
CT-RBG-1-21,2,50,4,260,75.2,,,,,
CT-RBG-1-21,2,40,1,70,32.8,,,,,
CT-RBG-1-21,2,40,2,,,,,,,
CT-RBG-1-21,2,40,3,460,76,,,,,
CT-RBG-1-21,2,40,4,330,39,,,,,
CT-RBG-1-21,2,30,1,356,34.6,,,,,
CT-RBG-1-21,2,30,2,295,170,,,,,
CT-RBG-1-21,2,30,3,188,82.1,,,,,
CT-RBG-1-21,2,30,4,120,58,,,,,
CT-RBG-1-21,2,20,1,475,52.7,,,,,
CT-RBG-1-21,2,20,2,293,61,,,,,
CT-RBG-1-21,2,20,3,123,135.6,,,,,
CT-RBG-1-21,2,20,4,337,34.4,,,,,
CT-RBG-1-21,2,10,1,,,,,,,
CT-RBG-1-21,2,10,2,,,,,,,
CT-RBG-1-21,2,10,3,570,61,,,,,
CT-RBG-1-21,2,10,4,500,66.3,,,,,
CT-RBG-1-21,3,50,1,,,,,,,
CT-RBG-1-21,3,50,2,,,,,,,
CT-RBG-1-21,3,50,3,296,39,,,,,
CT-RBG-1-21,3,50,4,130,41.4,,,,,
CT-RBG-1-21,3,40,1,124,48.9,,,,,
CT-RBG-1-21,3,40,2,336,33.3,,,,,
CT-RBG-1-21,3,40,3,410,54.5,,,,,
CT-RBG-1-21,3,40,4,405,32.5,,,,,
CT-RBG-1-21,3,30,1,720,53.5,,,,,
CT-RBG-1-21,3,30,2,100,37.5,,,,,
CT-RBG-1-21,3,30,3,356,76,,,,,
CT-RBG-1-21,3,30,4,520,203,,,,,
CT-RBG-1-21,3,20,1,285,46.3,,,,,
CT-RBG-1-21,3,20,2,153,65,,,,,
CT-RBG-1-21,3,20,3,336,51.7,,,,,
CT-RBG-1-21,3,20,4,,,,,,,
CT-RBG-1-21,3,10,1,310,49.5,,,,,
CT-RBG-1-21,3,10,2,410,63,,,,,
CT-RBG-1-21,3,10,3,300,126.3,,,,,
CT-RBG-1-21,3,10,4,250,34,,,,,
CT-RBG-2-65,1,50,1,270,32.5,,,,,
CT-RBG-2-65,1,50,2,84,40.3,,,,,
CT-RBG-2-65,1,50,3,128,44.2,,,,,
CT-RBG-2-65,1,50,4,130,128.2,,,,,
CT-RBG-2-65,1,40,1,170,43.8,,,,,
CT-RBG-2-65,1,40,2,570,64.8,,,,,
CT-RBG-2-65,1,40,3,496,40,,,,,
CT-RBG-2-65,1,40,4,387,43.3,,,,,
CT-RBG-2-65,1,30,1,160,32.6,,,,,
CT-RBG-2-65,1,30,2,640,61.8,,,,,
CT-RBG-2-65,1,30,3,110,33,,,,,
CT-RBG-2-65,1,30,4,520,61,,,,,
CT-RBG-2-65,1,20,1,279,72,,,,,
CT-RBG-2-65,1,20,2,660,106.7,,,,,
CT-RBG-2-65,1,20,3,555,61,,,,,
CT-RBG-2-65,1,20,4,206,41,,,,,
CT-RBG-2-65,1,10,1,570,82.7,,,,,
CT-RBG-2-65,1,10,2,71,44.2,,,,,
CT-RBG-2-65,1,10,3,307,37.8,,,,,
CT-RBG-2-65,1,10,4,185,137.9,,,,,
CT-RBG-2-65,2,50,1,760,42,,,,,
CT-RBG-2-65,2,50,2,500,397,,,,,
CT-RBG-2-65,2,50,3,390,54,,,,,
CT-RBG-2-65,2,50,4,,,,,,,
CT-RBG-2-65,2,40,1,80,35,,,,,
CT-RBG-2-65,2,40,2,477,54,,,,,
CT-RBG-2-65,2,40,3,147,45.8,,,,,
CT-RBG-2-65,2,40,4,293,78.2,,,,,
CT-RBG-2-65,2,30,1,107,36.5,,,,,
CT-RBG-2-65,2,30,2,560,45.1,,,,,
CT-RBG-2-65,2,30,3,600,38.5,,,,,
CT-RBG-2-65,2,30,4,520,194,,,,,
CT-RBG-2-65,2,20,1,540,115.3,,,,,
CT-RBG-2-65,2,20,2,585,77,,,,,
CT-RBG-2-65,2,20,3,480,194,,,,,
CT-RBG-2-65,2,20,4,130,63,,,,,
CT-RBG-2-65,2,10,1,85,54,,,,,
CT-RBG-2-65,2,10,2,297,57,,,,,
CT-RBG-2-65,2,10,3,231,50.2,,,,,
CT-RBG-2-65,2,10,4,296,63.9,,,,,
CT-RBG-2-65,3,50,1,476,363,,,,,
CT-RBG-2-65,3,50,2,,,,,,,
CT-RBG-2-65,3,50,3,475,43.5,,,,,
CT-RBG-2-65,3,50,4,854,79.2,,,,,
CT-RBG-2-65,3,40,1,460,44.9,,,,,
CT-RBG-2-65,3,40,2,300,32.6,,,,,
CT-RBG-2-65,3,40,3,425,,,,,,
CT-RBG-2-65,3,40,4,372,32.6,,,,,
CT-RBG-2-65,3,30,1,740,52.4,,,,,
CT-RBG-2-65,3,30,2,295,47.2,,,,,
CT-RBG-2-65,3,30,3,331,51.3,,,,,
CT-RBG-2-65,3,30,4,280,48.6,,,,,
CT-RBG-2-65,3,20,1,318,128.2,,,,,
CT-RBG-2-65,3,20,2,379,,,,,,
CT-RBG-2-65,3,20,3,192,45.2,,,,,
CT-RBG-2-65,3,20,4,400,37.6,,,,,
CT-RBG-2-65,3,10,1,500,54,,,,,
CT-RBG-2-65,3,10,2,256,35.2,,,,,
CT-RBG-2-65,3,10,3,210,75.6,,,,,
CT-RBG-2-65,3,10,4,335,42.2,,,,,
CT-RBG-1-36,1,50,1,348,97,,,,,
CT-RBG-1-36,1,50,2,335,87,,,,,
CT-RBG-1-36,1,50,3,730,114,,,,,
CT-RBG-1-36,1,50,4,698,78,,,,,
CT-RBG-1-36,1,40,1,417,33,,1,,,
CT-RBG-1-36,1,40,2,122,39,,,,,
CT-RBG-1-36,1,40,3,182,33,,,,,
CT-RBG-1-36,1,40,4,326,33,,,,,
CT-RBG-1-36,1,30,1,500,38,,1,,,
CT-RBG-1-36,1,30,2,344,65,,,,,
CT-RBG-1-36,1,30,3,219,166,,,,,
CT-RBG-1-36,1,30,4,298,38,,,,,
CT-RBG-1-36,1,20,1,666,65,,,,,
CT-RBG-1-36,1,20,2,120,69,,,,,
CT-RBG-1-36,1,20,3,485,49,,1,,,
CT-RBG-1-36,1,20,4,104,91,,,,,
CT-RBG-1-36,1,10,1,127,90,,1,,,
CT-RBG-1-36,1,10,2,355,160,,,,,
CT-RBG-1-36,1,10,3,700,170,,,,,
CT-RBG-1-36,1,10,4,500,129,,,,,
CT-RBG-1-36,2,50,1,740,250,,1,,,
CT-RBG-1-36,2,50,2,,,,,,,
CT-RBG-1-36,2,50,3,730,41,,,,,
CT-RBG-1-36,2,50,4,500,129,,,,,
CT-RBG-1-36,2,40,1,384,46,,,,,
CT-RBG-1-36,2,40,2,423,50,,1,,,
CT-RBG-1-36,2,40,3,,,,,,,
CT-RBG-1-36,2,40,4,240,131,,,,,
CT-RBG-1-36,2,30,1,251,38,,,,,
CT-RBG-1-36,2,30,2,700,143,,,,,
CT-RBG-1-36,2,30,3,370,83,,,,,
CT-RBG-1-36,2,30,4,370,196,,,,,
CT-RBG-1-36,2,20,1,75,106,,,,,
CT-RBG-1-36,2,20,2,207,77,,,,,
CT-RBG-1-36,2,20,3,,,,,,,
CT-RBG-1-36,2,20,4,180,54,,,,,
CT-RBG-1-36,2,10,1,512,82,,,,,
CT-RBG-1-36,2,10,2,366,72,,,,,
CT-RBG-1-36,2,10,3,,,,,,,
CT-RBG-1-36,2,10,4,390,100,,,,,
CT-RBG-1-36,3,50,1,264,48,,,,,
CT-RBG-1-36,3,50,2,117,160,,,,,
CT-RBG-1-36,3,50,3,237,37,,,,,
CT-RBG-1-36,3,50,4,500,69,,,,,
CT-RBG-1-36,3,40,1,112,120,,,,,
CT-RBG-1-36,3,40,2,,,,,,,
CT-RBG-1-36,3,40,3,610,89,,,,,
CT-RBG-1-36,3,40,4,148,34,,1,,,
CT-RBG-1-36,3,30,1,545,33,,,,,
CT-RBG-1-36,3,30,2,302,130,,,,,
CT-RBG-1-36,3,30,3,500,38,,1,,,
CT-RBG-1-36,3,30,4,374,79,,,,,
CT-RBG-1-36,3,20,1,463,43,,,,,
CT-RBG-1-36,3,20,2,436,59,,,,,
CT-RBG-1-36,3,20,3,125,36,,,,,
CT-RBG-1-36,3,20,4,342,54,,,,,
CT-RBG-1-36,3,10,1,280,135,,,,,
CT-RBG-1-36,3,10,2,546,38,,1,,,
CT-RBG-1-36,3,10,3,304,46,,,,,
CT-RBG-1-36,3,10,4,,,,,,,
CT-RBG-2-102,1,50,1,372,39,,,,,
CT-RBG-2-102,1,50,2,420,34.4,,,,,
CT-RBG-2-102,1,50,3,366,32.5,,,,,
CT-RBG-2-102,1,50,4,,,,,,,
CT-RBG-2-102,1,40,1,235,42.6,,,,,
CT-RBG-2-102,1,40,2,460,74.5,,,,,
CT-RBG-2-102,1,40,3,300,38,,,,,
CT-RBG-2-102,1,40,4,465,118.6,,,,,
CT-RBG-2-102,1,30,1,284,87,,,,,
CT-RBG-2-102,1,30,2,375,76.5,,,,,
CT-RBG-2-102,1,30,3,346,51.1,,,,,
CT-RBG-2-102,1,30,4,620,39,,,,,
CT-RBG-2-102,1,20,1,,,,,,,
CT-RBG-2-102,1,20,2,425,55,,1,,,
CT-RBG-2-102,1,20,3,190,36,,,,,
CT-RBG-2-102,1,20,4,530,180,,,,,
CT-RBG-2-102,1,10,1,630,38,,,,,
CT-RBG-2-102,1,10,2,594,66.6,,,,,
CT-RBG-2-102,1,10,3,125,38.5,,,,,
CT-RBG-2-102,1,10,4,100,41.6,,,,,
CT-RBG-2-102,2,50,1,,,,,,,
CT-RBG-2-102,2,50,2,370,37.5,,,,,
CT-RBG-2-102,2,50,3,720,42.5,,,,,
CT-RBG-2-102,2,50,4,110,61.3,,,,,
CT-RBG-2-102,2,40,1,,,,,,,
CT-RBG-2-102,2,40,2,,,,,,,
CT-RBG-2-102,2,40,3,430,47.5,,,,,
CT-RBG-2-102,2,40,4,,,,,,,
CT-RBG-2-102,2,30,1,80,64.4,,,,,
CT-RBG-2-102,2,30,2,250,63.9,,,,,
CT-RBG-2-102,2,30,3,200,34,,,,,
CT-RBG-2-102,2,30,4,65,94.5,,,,,
CT-RBG-2-102,2,20,1,75,59,,,1,,
CT-RBG-2-102,2,20,2,345,34,,,1,,
CT-RBG-2-102,2,20,3,165,33.6,,,1,,
CT-RBG-2-102,2,20,4,360,44.2,,,1,,
CT-RBG-2-102,2,10,1,,,,,,,
CT-RBG-2-102,2,10,2,,,,,,,
